Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.159,0.128417969,0.716796875,0.6796875,3.90625,-3.234863281,-3.967285156,2.02E+08
192.168.43.159,0.121582031,0.721679688,0.6875,5.493164063,-0.061035156,-4.150390625,2.02E+08
192.168.43.159,0.08203125,0.735839844,0.677246094,7.751464844,3.601074219,-4.455566406,2.02E+08
192.168.43.159,0.076171875,0.716796875,0.701660156,6.042480469,2.502441406,-4.211425781,2.02E+08
192.168.43.159,0.07421875,0.729980469,0.704101563,6.469726563,-0.549316406,-4.150390625,2.02E+08
192.168.43.159,0.078613281,0.739746094,0.709472656,6.958007813,-1.586914063,-4.39453125,2.02E+08
192.168.43.159,0.053710938,0.744140625,0.678222656,7.446289063,0.793457031,-5.676269531,2.02E+08
192.168.43.159,0.083496094,0.740722656,0.650878906,6.225585938,-3.845214844,-6.652832031,2.02E+08
192.168.43.159,0.151855469,0.733398438,0.65625,0.793457031,-11.41357422,-5.859375,2.02E+08
192.168.43.159,0.173339844,0.763183594,0.654296875,2.624511719,-6.164550781,-4.089355469,2.02E+08
192.168.43.159,0.118164063,0.740722656,0.669433594,2.014160156,4.699707031,-3.662109375,2.02E+08
192.168.43.159,0.0703125,0.732910156,0.665527344,0.854492188,5.37109375,-3.540039063,2.02E+08
192.168.43.159,0.108398438,0.747558594,0.676757813,0.854492188,-0.366210938,-2.807617188,2.02E+08
192.168.43.159,0.116699219,0.737792969,0.676269531,1.159667969,1.892089844,-2.563476563,2.02E+08
192.168.43.159,0.103027344,0.736328125,0.685546875,1.342773438,4.943847656,-2.197265625,2.02E+08
192.168.43.159,0.032226563,0.727050781,0.681152344,1.46484375,5.432128906,-2.258300781,2.02E+08
192.168.43.159,0.043945313,0.711914063,0.709472656,2.075195313,-1.586914063,-2.685546875,2.02E+08
192.168.43.159,0.082519531,0.691894531,0.699707031,2.624511719,-6.774902344,-2.9296875,2.02E+08
192.168.43.159,0.095703125,0.716308594,0.680175781,4.699707031,-4.39453125,-2.319335938,2.02E+08
192.168.43.159,0.073242188,0.715820313,0.681640625,5.187988281,0.122070313,-2.502441406,2.02E+08
192.168.43.159,0.08984375,0.708984375,0.692871094,4.577636719,-1.403808594,-2.624511719,2.02E+08
192.168.43.159,0.079589844,0.748535156,0.666992188,5.798339844,-3.662109375,-1.953125,2.02E+08
192.168.43.159,0.07421875,0.778808594,0.630371094,4.028320313,-3.784179688,-1.525878906,2.02E+08
192.168.43.159,0.147460938,0.705078125,0.682128906,-0.427246094,-5.798339844,-0.549316406,2.02E+08
192.168.43.159,0.1328125,0.735351563,0.710449219,4.028320313,0.183105469,0.061035156,2.02E+08
192.168.43.159,0.060058594,0.739257813,0.696289063,7.568359375,5.432128906,0.549316406,2.02E+08
192.168.43.159,0.022460938,0.745117188,0.653808594,8.422851563,0,0,2.02E+08
192.168.43.159,0.051269531,0.742675781,0.639160156,6.408691406,-10.98632813,-1.281738281,2.02E+08
192.168.43.159,0.1953125,0.721191406,0.632324219,3.90625,-18.00537109,-0.48828125,2.02E+08
192.168.43.159,0.229492188,0.7109375,0.666992188,3.784179688,-7.385253906,2.319335938,2.02E+08
192.168.43.159,0.045898438,0.741210938,0.677734375,6.286621094,10.98632813,2.624511719,2.02E+08
192.168.43.159,0.021972656,0.732910156,0.682128906,5.981445313,4.39453125,1.342773438,2.02E+08
192.168.43.159,0.131347656,0.726074219,0.674804688,6.164550781,-8.483886719,1.953125,2.02E+08
192.168.43.159,0.08984375,0.772949219,0.671386719,9.094238281,-1.647949219,2.197265625,2.03E+08
192.168.43.159,0.041015625,0.797363281,0.6171875,8.911132813,1.098632813,1.037597656,2.03E+08
192.168.43.159,0.152832031,0.790039063,0.622070313,4.577636719,-5.37109375,1.892089844,2.03E+08
192.168.43.159,0.126464844,0.783691406,0.606445313,-1.403808594,-1.159667969,2.563476563,2.03E+08
192.168.43.159,0.112792969,0.74609375,0.598144531,-2.685546875,-1.525878906,1.953125,2.03E+08
192.168.43.159,0.204101563,0.724609375,0.686523438,-2.9296875,-8.30078125,3.540039063,2.03E+08
192.168.43.159,0.120117188,0.752929688,0.718261719,2.075195313,3.234863281,4.272460938,2.03E+08
192.168.43.159,0.017089844,0.751464844,0.629394531,3.723144531,9.948730469,1.892089844,2.03E+08
192.168.43.159,0.073242188,0.782714844,0.614746094,2.624511719,-2.502441406,0.854492188,2.03E+08
192.168.43.159,0.161132813,0.765136719,0.633789063,-2.136230469,-8.178710938,0.854492188,2.03E+08
192.168.43.159,0.182128906,0.735839844,0.657226563,-3.41796875,-1.220703125,1.586914063,2.03E+08
192.168.43.159,0.098632813,0.734375,0.657226563,0.244140625,1.220703125,0.854492188,2.03E+08
192.168.43.159,0.104980469,0.761230469,0.62109375,0.244140625,2.807617188,-0.610351563,2.03E+08
192.168.43.159,0.125488281,0.773925781,0.642089844,-1.831054688,3.967285156,-0.854492188,2.03E+08
192.168.43.159,0.119628906,0.720703125,0.664550781,-3.784179688,4.943847656,-1.281738281,2.03E+08
192.168.43.159,0.164550781,0.716796875,0.676269531,-2.807617188,1.037597656,-1.46484375,2.03E+08
192.168.43.159,0.156738281,0.757324219,0.627441406,-0.366210938,2.258300781,-1.953125,2.03E+08
192.168.43.159,0.104492188,0.778320313,0.639648438,-1.281738281,5.859375,-1.892089844,2.03E+08
192.168.43.159,0.041992188,0.758789063,0.682128906,-3.540039063,6.8359375,-2.075195313,2.03E+08
192.168.43.159,0.016601563,0.697753906,0.713378906,-2.9296875,1.647949219,-3.173828125,2.03E+08
192.168.43.159,0.106933594,0.676757813,0.692382813,0.427246094,-9.094238281,-4.699707031,2.03E+08
192.168.43.159,0.133300781,0.723144531,0.647949219,2.9296875,-8.666992188,-4.699707031,2.03E+08
192.168.43.159,0.0546875,0.772460938,0.634277344,2.258300781,1.098632813,-4.455566406,2.03E+08
192.168.43.159,0.067871094,0.757324219,0.654296875,-1.831054688,-2.014160156,-4.272460938,2.03E+08
192.168.43.159,0.174316406,0.685058594,0.700683594,-3.723144531,-10.7421875,-3.967285156,2.03E+08
192.168.43.159,0.184082031,0.666015625,0.701660156,0.305175781,-7.8125,-4.150390625,2.03E+08
192.168.43.159,0.111816406,0.760742188,0.644042969,5.859375,0.915527344,-4.211425781,2.03E+08
192.168.43.159,0.057617188,0.860839844,0.576171875,3.723144531,6.225585938,-3.967285156,2.03E+08
192.168.43.159,0.094726563,0.761230469,0.657714844,-6.408691406,1.831054688,-3.662109375,2.03E+08
192.168.43.159,0.102539063,0.706054688,0.684570313,-5.187988281,-3.41796875,-3.967285156,2.03E+08
192.168.43.159,0.217773438,0.716796875,0.693359375,-1.403808594,-15.01464844,-3.356933594,2.03E+08
192.168.43.159,0.167480469,0.769042969,0.648925781,3.662109375,-1.708984375,-2.807617188,2.03E+08
192.168.43.159,0.0703125,0.809570313,0.602050781,3.112792969,10.80322266,-1.892089844,2.03E+08
192.168.43.159,0.039550781,0.763183594,0.627441406,-3.051757813,9.399414063,-1.281738281,2.03E+08
192.168.43.159,0.084960938,0.686035156,0.703613281,-6.469726563,-1.098632813,-0.48828125,2.03E+08
192.168.43.159,0.122070313,0.698242188,0.744628906,-1.831054688,-4.699707031,-0.366210938,2.03E+08
192.168.43.159,0.068847656,0.811035156,0.652832031,5.493164063,-0.183105469,-1.159667969,2.03E+08
192.168.43.159,0.049316406,0.811523438,0.598144531,3.173828125,3.479003906,-2.319335938,2.03E+08
192.168.43.159,0.134277344,0.741210938,0.612304688,-3.662109375,-2.075195313,-1.953125,2.03E+08
192.168.43.159,0.180664063,0.69140625,0.662109375,-7.629394531,-5.798339844,0.244140625,2.03E+08
192.168.43.159,0.104492188,0.758789063,0.663574219,-3.723144531,-0.244140625,0.854492188,2.03E+08
192.168.43.159,0.118652344,0.791992188,0.654296875,-3.41796875,3.662109375,0.854492188,2.03E+08
192.168.43.159,0.102050781,0.766113281,0.662597656,-6.042480469,11.10839844,0.671386719,2.03E+08
192.168.43.159,0.07421875,0.76953125,0.645507813,-6.34765625,10.55908203,0.305175781,2.03E+08
192.168.43.159,0.083007813,0.811035156,0.618652344,-7.263183594,0.854492188,1.159667969,2.03E+08
192.168.43.159,0.090820313,0.840820313,0.583496094,-13.30566406,-1.159667969,1.098632813,2.03E+08
192.168.43.159,0.119628906,0.782226563,0.61328125,-20.01953125,3.356933594,0.732421875,2.03E+08
192.168.43.159,0.111816406,0.780761719,0.612792969,-23.4375,6.896972656,1.586914063,2.03E+08
192.168.43.159,0.184082031,0.658691406,0.720214844,-32.53173828,7.141113281,2.014160156,2.03E+08
192.168.43.159,0.103515625,0.687988281,0.716796875,-23.68164063,13.61083984,2.197265625,2.04E+08
192.168.43.159,0.015136719,0.790039063,0.657226563,-21.11816406,11.59667969,2.868652344,2.04E+08
192.168.43.159,-0.043457031,0.860839844,0.5625,-27.58789063,9.460449219,0.915527344,2.04E+08
192.168.43.159,0.038085938,0.80859375,0.523925781,-39.0625,1.220703125,-0.732421875,2.04E+08
192.168.43.159,0.340332031,0.605957031,0.745605469,-53.10058594,-9.887695313,2.9296875,2.04E+08
192.168.43.159,0.3359375,0.521484375,0.850585938,-48.95019531,7.141113281,6.774902344,2.04E+08
192.168.43.159,0.073242188,0.626464844,0.803710938,-38.57421875,25.26855469,6.591796875,2.04E+08
192.168.43.159,-0.139160156,0.708007813,0.758789063,-30.33447266,29.23583984,3.723144531,2.04E+08
192.168.43.159,-0.158203125,0.744628906,0.678222656,-34.48486328,13.671875,2.014160156,2.04E+08
192.168.43.159,0.019042969,0.711425781,0.710449219,-44.67773438,-7.385253906,1.831054688,2.04E+08
192.168.43.159,0.150878906,0.622070313,0.772460938,-53.28369141,-8.422851563,1.220703125,2.04E+08
192.168.43.159,0.225585938,0.500488281,0.763671875,-52.49023438,0.854492188,4.760742188,2.04E+08
192.168.43.159,0.280273438,0.411132813,0.912109375,-50.04882813,5.615234375,9.460449219,2.04E+08
192.168.43.159,0.038085938,0.545410156,0.851074219,-38.63525391,20.5078125,9.338378906,2.04E+08
192.168.43.159,-0.166503906,0.738769531,0.836425781,-35.76660156,23.31542969,6.103515625,2.04E+08
192.168.43.159,-0.25,0.902832031,0.677734375,-41.38183594,8.605957031,1.159667969,2.04E+08
192.168.43.159,-0.029785156,0.739257813,0.673828125,-59.87548828,-15.25878906,-1.159667969,2.04E+08
192.168.43.159,0.313964844,0.300292969,0.863769531,-76.23291016,-27.03857422,2.563476563,2.04E+08
192.168.43.159,0.460449219,0.073730469,0.944335938,-66.77246094,-16.66259766,10.80322266,2.04E+08
192.168.43.159,0.338867188,0.229003906,1.004394531,-43.15185547,13.12255859,15.31982422,2.04E+08
192.168.43.159,-0.049316406,0.469238281,0.932128906,-33.14208984,37.53662109,12.57324219,2.04E+08
192.168.43.159,-0.248046875,0.590820313,0.818359375,-34.66796875,27.89306641,8.544921875,2.04E+08
192.168.43.159,-0.104492188,0.451660156,0.9453125,-44.43359375,3.967285156,5.920410156,2.04E+08
192.168.43.159,-0.007324219,0.520507813,0.914550781,-45.83740234,-8.544921875,3.540039063,2.04E+08
192.168.43.159,0.078613281,0.475585938,0.888671875,-47.60742188,-12.02392578,1.586914063,2.04E+08
192.168.43.159,0.155273438,0.403320313,0.901855469,-51.39160156,-8.728027344,2.319335938,2.04E+08
192.168.43.159,0.149414063,0.324707031,0.865234375,-51.87988281,-3.112792969,3.41796875,2.04E+08
192.168.43.159,0.154785156,0.370117188,0.931640625,-48.64501953,-0.305175781,7.568359375,2.04E+08
192.168.43.159,0.0546875,0.381347656,0.922363281,-50.35400391,7.141113281,8.178710938,2.04E+08
192.168.43.159,0.004882813,0.406738281,0.934570313,-52.85644531,7.141113281,8.361816406,2.04E+08
192.168.43.159,0.00390625,0.324707031,0.885742188,-56.03027344,2.075195313,7.507324219,2.04E+08
192.168.43.159,0.060058594,0.211425781,0.947753906,-55.41992188,-3.051757813,6.286621094,2.04E+08
192.168.43.159,0.102539063,0.176757813,0.986328125,-53.40576172,-5.432128906,5.310058594,2.04E+08
192.168.43.159,0.124511719,0.085449219,0.944335938,-51.14746094,-6.286621094,5.981445313,2.04E+08
192.168.43.159,0.147460938,0.134765625,0.99609375,-45.59326172,-3.540039063,7.080078125,2.04E+08
192.168.43.159,0.090332031,0.180175781,0.986816406,-45.65429688,2.746582031,5.676269531,2.04E+08
192.168.43.159,0.028320313,0.210449219,0.976074219,-46.93603516,7.873535156,4.699707031,2.04E+08
192.168.43.159,-0.001464844,0.249511719,0.9609375,-49.07226563,5.676269531,2.746582031,2.04E+08
192.168.43.159,0.036621094,0.235839844,0.943847656,-48.88916016,-2.136230469,2.685546875,2.04E+08
192.168.43.159,0.088378906,0.169921875,0.966308594,-49.43847656,-4.8828125,3.295898438,2.04E+08
192.168.43.159,0.084960938,0.090332031,0.950683594,-50.84228516,-2.563476563,2.258300781,2.04E+08
192.168.43.159,0.139648438,0.0390625,0.952148438,-48.64501953,-5.737304688,3.112792969,2.04E+08
192.168.43.159,0.196289063,0.021484375,0.96875,-46.26464844,-7.8125,3.90625,2.04E+08
192.168.43.159,0.1875,0.012695313,0.996582031,-45.22705078,-6.652832031,4.333496094,2.04E+08
192.168.43.159,0.141113281,-0.013671875,0.995117188,-45.04394531,-1.281738281,5.798339844,2.04E+08
192.168.43.159,0.092285156,-0.084472656,0.971191406,-43.64013672,2.502441406,5.676269531,2.04E+08
192.168.43.159,0.098632813,-0.080566406,1.010253906,-41.19873047,0.549316406,5.615234375,2.04E+08
192.168.43.159,0.088378906,-0.072753906,0.995117188,-39.48974609,-2.197265625,7.385253906,2.04E+08
192.168.43.159,0.054199219,-0.035644531,0.985839844,-36.31591797,-3.173828125,7.32421875,2.04E+08
192.168.43.159,0.068359375,-0.034179688,1.011230469,-35.76660156,-5.737304688,6.530761719,2.05E+08
192.168.43.159,0.0546875,-0.082519531,1.015625,-36.31591797,-5.981445313,4.39453125,2.05E+08
192.168.43.159,0.064941406,-0.100097656,1.002929688,-34.91210938,-7.934570313,1.586914063,2.05E+08
192.168.43.159,0.129882813,-0.074707031,0.982910156,-32.89794922,-9.643554688,0,2.05E+08
192.168.43.159,0.209960938,-0.126464844,1.020507813,-30.70068359,-12.6953125,0.732421875,2.05E+08
192.168.43.159,0.222167969,-0.165527344,1.029785156,-28.62548828,-13.42773438,2.868652344,2.05E+08
192.168.43.159,0.217773438,-0.114746094,0.99609375,-25.14648438,-11.65771484,4.699707031,2.05E+08
192.168.43.159,0.182617188,-0.095214844,0.973632813,-22.52197266,-5.676269531,5.493164063,2.05E+08
192.168.43.159,0.110351563,-0.091308594,1.0078125,-21.60644531,0.305175781,5.065917969,2.05E+08
192.168.43.159,0.07421875,-0.139648438,1.009765625,-21.24023438,-0.183105469,3.90625,2.05E+08
192.168.43.159,0.098144531,-0.16015625,0.999023438,-18.67675781,-5.310058594,2.9296875,2.05E+08
192.168.43.159,0.1171875,-0.158203125,1.022949219,-15.07568359,-10.25390625,3.234863281,2.05E+08
192.168.43.159,0.133300781,-0.1640625,1.04296875,-11.10839844,-10.92529297,3.173828125,2.05E+08
192.168.43.159,0.174804688,-0.237304688,1.0390625,-9.704589844,-8.605957031,3.295898438,2.05E+08
192.168.43.159,0.183105469,-0.301269531,1.052246094,-9.094238281,-4.028320313,3.723144531,2.05E+08
192.168.43.159,0.176269531,-0.3515625,1.016113281,-9.399414063,0.061035156,3.540039063,2.05E+08
192.168.43.159,0.123046875,-0.353515625,1.022949219,-8.605957031,0.793457031,2.9296875,2.05E+08
192.168.43.159,0.135742188,-0.322265625,1.041992188,-8.972167969,-2.502441406,2.014160156,2.05E+08
192.168.43.159,0.183105469,-0.300292969,0.997558594,-8.850097656,-2.685546875,2.624511719,2.05E+08
192.168.43.159,0.190917969,-0.261230469,0.98046875,-9.704589844,2.9296875,3.356933594,2.05E+08
192.168.43.159,0.161132813,-0.1640625,1.01171875,-10.7421875,4.699707031,3.601074219,2.05E+08
192.168.43.159,0.150390625,-0.061035156,0.979492188,-11.16943359,1.525878906,2.868652344,2.05E+08
192.168.43.159,0.149414063,-0.029296875,0.934570313,-11.16943359,0.671386719,2.563476563,2.05E+08
192.168.43.159,0.130371094,-0.040527344,0.932617188,-11.84082031,4.760742188,3.051757813,2.05E+08
192.168.43.159,0.106445313,-0.053710938,0.962890625,-12.63427734,6.103515625,2.990722656,2.05E+08
192.168.43.159,0.224121094,-0.325683594,1.237792969,-13.42773438,6.530761719,2.868652344,2.05E+08
192.168.43.159,0.12890625,-0.400390625,1.257324219,-1.098632813,18.00537109,-0.244140625,2.05E+08
192.168.43.159,0.104492188,-0.308105469,0.722167969,15.74707031,-35.70556641,-10.98632813,2.05E+08
192.168.43.159,0.340332031,-0.307617188,1.052246094,6.103515625,-26.79443359,-10.25390625,2.05E+08
192.168.43.159,0.155761719,-0.361816406,1.137695313,-7.385253906,38.0859375,-0.48828125,2.05E+08
192.168.43.159,-0.138183594,-0.295410156,0.888183594,-2.990722656,36.31591797,6.530761719,2.05E+08
192.168.43.159,-0.110351563,-0.147949219,0.9609375,-6.042480469,-0.9765625,7.995605469,2.05E+08
192.168.43.159,0.135742188,-0.179199219,1.047363281,-16.23535156,-15.68603516,10.19287109,2.05E+08
192.168.43.159,0.189941406,-0.149902344,0.979980469,-11.47460938,-7.141113281,6.958007813,2.05E+08
192.168.43.159,0.249023438,-0.152832031,1.006835938,-12.20703125,-0.610351563,2.563476563,2.05E+08
192.168.43.159,0.225097656,-0.189453125,1.008789063,-12.6953125,9.582519531,-2.197265625,2.05E+08
192.168.43.159,0.146484375,-0.154785156,1.003417969,-6.774902344,10.92529297,-4.577636719,2.05E+08
192.168.43.159,0.094238281,-0.160644531,0.989257813,-6.652832031,9.704589844,-1.831054688,2.05E+08
192.168.43.159,0.059082031,-0.194335938,0.932617188,-6.34765625,7.690429688,1.037597656,2.05E+08
192.168.43.159,0.099609375,-0.208007813,0.956542969,-3.173828125,1.525878906,1.220703125,2.05E+08
192.168.43.159,0.159179688,-0.218261719,1.008300781,-3.051757813,-0.854492188,-0.244140625,2.05E+08
192.168.43.159,0.157714844,-0.229492188,0.984375,-2.563476563,2.44140625,-2.075195313,2.05E+08
192.168.43.159,0.131347656,-0.220214844,0.969726563,-0.671386719,6.164550781,-3.112792969,2.05E+08
192.168.43.159,0.130859375,-0.22265625,0.990722656,-0.915527344,7.8125,-2.624511719,2.05E+08
192.168.43.159,0.129882813,-0.256347656,0.968261719,-2.197265625,6.896972656,-1.831054688,2.05E+08
192.168.43.159,0.139160156,-0.264160156,0.941894531,-0.732421875,6.225585938,-1.098632813,2.05E+08
192.168.43.159,0.156738281,-0.243164063,0.982421875,-0.305175781,10.25390625,-0.305175781,2.05E+08
192.168.43.159,0.147949219,-0.230957031,0.999023438,-1.892089844,12.63427734,0.427246094,2.05E+08
192.168.43.159,0.125488281,-0.219238281,0.990234375,-3.356933594,11.90185547,0.610351563,2.05E+08
192.168.43.159,0.099121094,-0.229492188,0.976074219,-4.028320313,12.51220703,0.244140625,2.05E+08
192.168.43.159,0.079101563,-0.237304688,0.975585938,-2.868652344,13.24462891,-0.427246094,2.06E+08
192.168.43.159,0.067871094,-0.23046875,1.002929688,-2.014160156,14.09912109,-1.46484375,2.06E+08
192.168.43.159,0.063476563,-0.226074219,1.008300781,-3.601074219,14.16015625,-2.502441406,2.06E+08
192.168.43.159,0.063476563,-0.238769531,0.979492188,-4.211425781,13.671875,-4.272460938,2.06E+08
192.168.43.159,0.078613281,-0.262695313,0.979003906,-1.708984375,13.91601563,-4.760742188,2.06E+08
192.168.43.159,0.083496094,-0.208496094,0.991210938,-0.732421875,16.6015625,-3.662109375,2.06E+08
192.168.43.159,0.057128906,-0.2578125,0.976074219,-7.080078125,17.15087891,-2.868652344,2.06E+08
192.168.43.159,0.032714844,-0.229492188,0.965820313,-2.990722656,13.671875,-2.990722656,2.06E+08
192.168.43.159,0.020507813,-0.228515625,1.001464844,-3.845214844,13.24462891,-1.159667969,2.06E+08
192.168.43.159,0.006835938,-0.250488281,0.993164063,-2.990722656,10.62011719,-1.281738281,2.06E+08
192.168.43.159,0.004394531,-0.226074219,0.982421875,-1.892089844,9.460449219,-0.854492188,2.06E+08
192.168.43.159,0.008789063,-0.21875,1.000488281,-1.281738281,7.751464844,-1.098632813,2.06E+08
192.168.43.159,0.032714844,-0.211914063,0.994140625,-0.366210938,2.746582031,-1.892089844,2.06E+08
192.168.43.159,0.039550781,-0.238769531,0.975097656,-1.098632813,2.807617188,-0.915527344,2.06E+08
192.168.43.159,0.046875,-0.237792969,0.989257813,0.244140625,3.479003906,-0.732421875,2.06E+08
192.168.43.159,0.060058594,-0.245605469,1.000976563,-0.793457031,3.90625,-1.098632813,2.06E+08
192.168.43.159,0.044921875,-0.272949219,0.974121094,-1.342773438,3.90625,-1.525878906,2.06E+08
192.168.43.159,0.078613281,-0.262207031,0.981445313,-3.90625,4.760742188,-1.281738281,2.06E+08
192.168.43.159,0.040527344,-0.224121094,0.986328125,-0.9765625,6.958007813,-2.746582031,2.06E+08
192.168.43.159,0.0234375,-0.237792969,0.976074219,-1.647949219,10.25390625,-0.549316406,2.06E+08
192.168.43.159,0.018066406,-0.236328125,1.000488281,-1.159667969,10.00976563,0.915527344,2.06E+08
192.168.43.159,-0.004394531,-0.247558594,0.981933594,-0.915527344,9.155273438,0.48828125,2.06E+08
192.168.43.159,-0.020019531,-0.237792969,0.984863281,0.671386719,8.30078125,-1.46484375,2.06E+08
192.168.43.159,-4.88E-04,-0.236328125,0.999023438,-0.305175781,4.699707031,-2.380371094,2.06E+08
192.168.43.159,0.028320313,-0.244140625,0.991210938,-1.281738281,4.089355469,-0.915527344,2.06E+08
192.168.43.159,0.02734375,-0.2421875,0.983398438,-0.9765625,4.699707031,-0.48828125,2.06E+08
192.168.43.159,0.018066406,-0.244140625,0.985351563,-0.9765625,4.577636719,-0.48828125,2.06E+08
192.168.43.159,0.020019531,-0.243164063,0.990234375,-0.244140625,3.967285156,-1.220703125,2.06E+08
192.168.43.159,0.014160156,-0.259765625,0.99609375,-0.48828125,5.920410156,-1.708984375,2.06E+08
192.168.43.159,0.005859375,-0.26171875,0.985839844,-0.854492188,7.934570313,-2.075195313,2.06E+08
192.168.43.159,0.008300781,-0.247070313,0.983398438,-0.549316406,7.629394531,-2.44140625,2.06E+08
192.168.43.159,0.009277344,-0.241699219,0.985351563,-0.610351563,7.263183594,-2.624511719,2.06E+08
192.168.43.159,-0.006347656,-0.255859375,0.98828125,-0.427246094,8.056640625,-3.723144531,2.06E+08
192.168.43.159,-0.007324219,-0.271484375,0.981933594,0.244140625,6.774902344,-4.760742188,2.06E+08
192.168.43.159,0.010253906,-0.251953125,0.989257813,0.915527344,5.310058594,-4.455566406,2.06E+08
192.168.43.159,0.02734375,-0.245605469,0.989746094,-0.793457031,5.432128906,-3.112792969,2.06E+08
192.168.43.159,0.005859375,-0.250488281,0.987304688,-2.136230469,7.202148438,-1.770019531,2.06E+08
192.168.43.159,-0.023925781,-0.247558594,0.989746094,-2.197265625,9.27734375,-1.953125,2.06E+08
192.168.43.159,-0.024414063,-0.252929688,0.983886719,-1.953125,8.7890625,-3.723144531,2.06E+08
192.168.43.159,-0.020019531,-0.264160156,0.983398438,-1.403808594,8.850097656,-5.065917969,2.06E+08
192.168.43.159,-0.00390625,-0.261230469,0.994628906,-0.549316406,9.338378906,-5.981445313,2.06E+08
192.168.43.159,0.017578125,-0.257324219,0.986328125,-0.366210938,9.033203125,-5.310058594,2.06E+08
192.168.43.159,0.006347656,-0.264160156,0.975097656,-0.244140625,11.29150391,-3.723144531,2.06E+08
192.168.43.159,-0.020507813,-0.274902344,0.961425781,0.9765625,11.65771484,-2.868652344,2.06E+08
192.168.43.159,-0.011230469,-0.280273438,0.994140625,1.281738281,11.04736328,-1.892089844,2.06E+08
192.168.43.159,-0.038574219,-0.263671875,0.998046875,4.516601563,13.30566406,-1.037597656,2.06E+08
192.168.43.159,-0.060546875,-0.234375,0.979492188,4.638671875,10.49804688,-2.746582031,2.06E+08
192.168.43.159,-0.038085938,-0.234863281,0.979980469,1.281738281,7.995605469,-2.624511719,2.06E+08
192.168.43.159,-0.026855469,-0.25,0.989746094,-0.732421875,8.666992188,-1.281738281,2.06E+08
192.168.43.159,-0.029785156,-0.239257813,0.99609375,0.061035156,9.704589844,-0.854492188,2.07E+08
192.168.43.159,-0.033203125,-0.248046875,0.993164063,3.234863281,9.155273438,-0.732421875,2.07E+08
192.168.43.159,-0.033203125,-0.220214844,0.992675781,6.34765625,7.934570313,0.610351563,2.07E+08
192.168.43.159,-0.062011719,-0.228515625,0.970703125,1.037597656,8.850097656,-0.9765625,2.07E+08
192.168.43.159,-0.056152344,-0.250488281,0.989257813,-1.46484375,10.49804688,-2.319335938,2.07E+08
192.168.43.159,-0.089355469,-0.252929688,0.978515625,-0.671386719,11.59667969,-3.90625,2.07E+08
192.168.43.159,-0.077148438,-0.254394531,0.976074219,0.671386719,10.19287109,-5.493164063,2.07E+08
192.168.43.159,-0.052734375,-0.256835938,0.997070313,0.610351563,8.850097656,-5.432128906,2.07E+08
192.168.43.159,-0.047363281,-0.256835938,0.981445313,0.305175781,7.629394531,-4.333496094,2.07E+08
192.168.43.159,-0.036621094,-0.244140625,0.98828125,-0.183105469,7.751464844,-2.380371094,2.07E+08
192.168.43.159,-0.044921875,-0.237792969,1.002929688,-0.549316406,8.361816406,-1.220703125,2.07E+08
192.168.43.159,-0.078125,-0.232421875,0.990234375,-0.48828125,9.033203125,-1.770019531,2.07E+08
192.168.43.159,-0.092285156,-0.229980469,0.989257813,-0.732421875,8.666992188,-2.502441406,2.07E+08
192.168.43.159,-0.098632813,-0.242675781,0.986328125,-1.220703125,7.873535156,-3.112792969,2.07E+08
192.168.43.159,-0.102050781,-0.254394531,0.984863281,-1.342773438,6.774902344,-3.540039063,2.07E+08
192.168.43.159,-0.1015625,-0.258300781,0.973632813,-0.9765625,4.39453125,-2.807617188,2.07E+08
192.168.43.159,-0.0859375,-0.270019531,0.967773438,-0.48828125,2.624511719,-2.014160156,2.07E+08
192.168.43.159,-0.087890625,-0.272949219,0.982421875,-0.549316406,3.41796875,-2.563476563,2.07E+08
192.168.43.159,-0.093261719,-0.262207031,0.978027344,-0.610351563,4.150390625,-3.356933594,2.07E+08
192.168.43.159,-0.07421875,-0.252929688,0.981445313,-1.037597656,3.723144531,-3.112792969,2.07E+08
192.168.43.159,-0.070800781,-0.250488281,0.983886719,-0.732421875,2.868652344,-3.051757813,2.07E+08
192.168.43.159,-0.091308594,-0.249511719,0.985839844,0.061035156,1.098632813,-3.479003906,2.07E+08
192.168.43.159,-0.119628906,-0.252929688,0.979003906,-0.427246094,1.220703125,-3.845214844,2.07E+08
192.168.43.159,-0.115722656,-0.251953125,0.989257813,-0.9765625,1.525878906,-4.577636719,2.07E+08
192.168.43.159,-0.080566406,-0.255859375,0.983398438,-1.098632813,0.549316406,-4.8828125,2.07E+08
192.168.43.159,-0.049316406,-0.262207031,0.973632813,-0.9765625,0.427246094,-3.784179688,2.07E+08
192.168.43.159,-0.050292969,-0.262695313,0.977050781,-0.732421875,1.098632813,-2.44140625,2.07E+08
192.168.43.159,-0.067871094,-0.255859375,0.983886719,-0.244140625,1.647949219,-1.831054688,2.07E+08
192.168.43.159,-0.09375,-0.260253906,0.972167969,-0.183105469,1.159667969,-1.708984375,2.07E+08
192.168.43.159,-0.103515625,-0.271972656,0.980957031,0.061035156,-0.549316406,-1.46484375,2.07E+08
192.168.43.159,-0.103027344,-0.269042969,0.98046875,1.098632813,-0.9765625,-1.037597656,2.07E+08
192.168.43.159,-0.072753906,-0.255859375,0.974121094,2.258300781,-3.051757813,-1.708984375,2.07E+08
