Wearable-1,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.70,0.070800781,-0.894042969,-0.265625,-1.220703125,13.36669922,-0.244140625,2.15E+08
192.168.43.70,-0.020507813,-0.9296875,-0.251464844,-1.525878906,8.422851563,-2.868652344,2.15E+08
192.168.43.70,0.040527344,-0.876464844,-0.1953125,1.708984375,-3.112792969,-3.173828125,2.15E+08
192.168.43.70,0.122070313,-0.884277344,-0.229980469,-3.295898438,-1.220703125,-3.112792969,2.15E+08
192.168.43.70,0.165527344,-0.935546875,-0.28125,-5.004882813,6.8359375,-0.671386719,2.15E+08
192.168.43.70,0.064453125,-0.937011719,-0.281738281,-0.793457031,11.59667969,-0.915527344,2.15E+08
192.168.43.70,0.014648438,-0.927734375,-0.232421875,4.638671875,-0.915527344,-3.540039063,2.15E+08
192.168.43.70,0.106933594,-0.881835938,-0.233886719,6.713867188,-7.873535156,-3.295898438,2.15E+08
192.168.43.70,0.151855469,-0.849121094,-0.21484375,2.44140625,0.671386719,-1.647949219,2.15E+08
192.168.43.70,0.033691406,-0.8828125,-0.27734375,-2.258300781,8.7890625,-4.943847656,2.15E+08
192.168.43.70,-0.041503906,-0.915039063,-0.303222656,-0.549316406,-1.403808594,-6.469726563,2.15E+08
192.168.43.70,0.024414063,-0.907714844,-0.258789063,2.990722656,-11.47460938,-4.943847656,2.15E+08
192.168.43.70,0.091796875,-0.883789063,-0.209960938,2.380371094,-5.920410156,-2.990722656,2.15E+08
192.168.43.70,0.085449219,-0.883300781,-0.215820313,-1.342773438,3.173828125,-1.831054688,2.15E+08
192.168.43.70,0.020019531,-0.875976563,-0.205566406,-6.042480469,4.516601563,-3.173828125,2.15E+08
192.168.43.70,0.01171875,-0.9609375,-0.246582031,-8.972167969,-1.098632813,-7.202148438,2.15E+08
192.168.43.70,0.137207031,-0.974121094,-0.278808594,-2.319335938,-5.249023438,-4.089355469,2.15E+08
192.168.43.70,0.1796875,-0.880371094,-0.262207031,0.915527344,5.981445313,5.187988281,2.15E+08
192.168.43.70,0.184570313,-0.888183594,-0.2421875,0.48828125,11.65771484,3.967285156,2.15E+08
192.168.43.70,0.123046875,-0.876464844,-0.224609375,1.525878906,-0.122070313,-6.896972656,2.15E+08
192.168.43.70,0.116699219,-0.831542969,-0.218261719,-0.854492188,-12.08496094,-10.62011719,2.15E+08
192.168.43.70,0.220214844,-0.800292969,-0.288085938,-4.8828125,-7.446289063,-4.028320313,2.15E+08
192.168.43.70,0.138671875,-0.892089844,-0.322265625,-8.30078125,15.86914063,-0.427246094,2.15E+08
192.168.43.70,-0.137695313,-0.997070313,-0.229980469,-6.34765625,18.61572266,-3.356933594,2.15E+08
192.168.43.70,0.138183594,-0.843261719,-0.192871094,-3.784179688,-14.28222656,0,2.15E+08
192.168.43.70,0.143554688,-0.808105469,-0.282714844,-11.71875,7.202148438,2.868652344,2.15E+08
192.168.43.70,0.097167969,-0.847167969,-0.265625,-13.18359375,13.12255859,0.610351563,2.15E+08
192.168.43.70,-4.88E-04,-0.837402344,-0.219726563,-14.83154297,11.53564453,-1.892089844,2.15E+08
192.168.43.70,0.071777344,-0.864746094,-0.289550781,-17.08984375,11.04736328,0.915527344,2.15E+08
192.168.43.70,0.204589844,-0.832519531,-0.340820313,-11.47460938,22.4609375,8.911132813,2.15E+08
192.168.43.70,0.087402344,-0.7578125,-0.268554688,-7.080078125,36.98730469,11.71875,2.15E+08
192.168.43.70,-0.07421875,-0.893066406,-0.213867188,-11.29150391,35.52246094,4.699707031,2.15E+08
192.168.43.70,-0.025878906,-0.923828125,-0.271484375,-8.239746094,26.3671875,5.126953125,2.16E+08
192.168.43.70,0.15234375,-0.850097656,-0.33203125,-0.427246094,28.07617188,15.68603516,2.16E+08
192.168.43.70,0.216796875,-0.883789063,-0.242675781,6.34765625,33.69140625,17.76123047,2.16E+08
192.168.43.70,0.137207031,-0.883300781,-0.114746094,9.521484375,33.38623047,14.77050781,2.16E+08
192.168.43.70,0.38671875,-1.12890625,0.065429688,2.380371094,16.84570313,3.356933594,2.16E+08
192.168.43.70,0.406738281,-1.258300781,-0.106933594,-15.19775391,9.826660156,-3.234863281,2.16E+08
192.168.43.70,0.046386719,-0.97265625,-0.335449219,-26.30615234,9.521484375,17.08984375,2.16E+08
192.168.43.70,0.078613281,-0.958984375,-0.40625,-17.63916016,-13.24462891,11.59667969,2.16E+08
192.168.43.70,-0.021972656,-0.991699219,-0.389648438,-6.408691406,-7.873535156,10.37597656,2.16E+08
192.168.43.70,-0.090332031,-0.874023438,-0.202636719,1.770019531,-3.356933594,13.79394531,2.16E+08
192.168.43.70,-0.029296875,-0.805664063,-0.146972656,-4.028320313,-3.356933594,12.02392578,2.16E+08
192.168.43.70,-0.015136719,-0.895996094,-0.334472656,-12.14599609,-2.9296875,5.615234375,2.16E+08
192.168.43.70,0.120117188,-0.902832031,-0.40625,-3.234863281,-10.13183594,2.563476563,2.16E+08
192.168.43.70,0.114746094,-0.897949219,-0.323242188,3.90625,-0.915527344,3.601074219,2.16E+08
192.168.43.70,0.023925781,-0.911621094,-0.23046875,5.126953125,2.624511719,3.967285156,2.16E+08
192.168.43.70,0.072753906,-0.928710938,-0.22265625,3.601074219,-9.216308594,2.014160156,2.16E+08
192.168.43.70,0.171875,-0.930664063,-0.307128906,3.295898438,-10.80322266,2.136230469,2.16E+08
192.168.43.70,0.171386719,-0.966308594,-0.360839844,4.39453125,-3.845214844,4.39453125,2.16E+08
192.168.43.70,0.125976563,-0.860839844,-0.189453125,8.117675781,-8.239746094,8.666992188,2.16E+08
192.168.43.70,0.099121094,-0.86328125,-0.153808594,1.647949219,-6.103515625,9.460449219,2.16E+08
192.168.43.70,0.043945313,-0.98828125,-0.360839844,-5.676269531,3.967285156,8.239746094,2.16E+08
192.168.43.70,0.135742188,-1.019042969,-0.375976563,1.342773438,-5.920410156,9.216308594,2.16E+08
192.168.43.70,0.077636719,-0.850097656,-0.271484375,8.361816406,-5.065917969,16.54052734,2.16E+08
192.168.43.70,0.100097656,-0.835449219,-0.2421875,7.080078125,-3.90625,15.68603516,2.16E+08
192.168.43.70,0.098632813,-0.90625,-0.263183594,3.295898438,-3.356933594,15.38085938,2.16E+08
192.168.43.70,0.061523438,-0.956542969,-0.278320313,3.662109375,-3.112792969,18.00537109,2.16E+08
192.168.43.70,0.042480469,-0.895507813,-0.303710938,8.30078125,-2.136230469,21.97265625,2.16E+08
192.168.43.70,0.019042969,-0.876464844,-0.215820313,9.582519531,-9.765625,21.42333984,2.16E+08
192.168.43.70,-0.140625,-1.004394531,-0.233398438,2.014160156,-3.723144531,18.73779297,2.16E+08
192.168.43.70,-0.071289063,-1.002441406,-0.281738281,6.8359375,-5.065917969,17.82226563,2.16E+08
192.168.43.70,0.054199219,-0.871582031,-0.290527344,15.31982422,-6.103515625,16.96777344,2.16E+08
192.168.43.70,0.131835938,-0.856445313,-0.275878906,17.82226563,-7.568359375,18.61572266,2.16E+08
192.168.43.70,0.029296875,-0.903808594,-0.229003906,17.33398438,-5.737304688,23.01025391,2.16E+08
192.168.43.70,-0.208496094,-0.984375,-0.199707031,11.71875,0.244140625,20.75195313,2.16E+08
192.168.43.70,-0.158691406,-0.984375,-0.203613281,9.948730469,-6.958007813,16.11328125,2.16E+08
192.168.43.70,0.008300781,-0.899414063,-0.245117188,10.80322266,-11.23046875,14.40429688,2.16E+08
192.168.43.70,0.047851563,-0.873535156,-0.241210938,10.86425781,-10.80322266,14.95361328,2.16E+08
192.168.43.70,-0.08984375,-0.930664063,-0.20703125,7.629394531,-10.62011719,15.01464844,2.16E+08
192.168.43.70,-0.208496094,-0.990722656,-0.16796875,5.065917969,-11.47460938,11.90185547,2.16E+08
192.168.43.70,-0.23046875,-0.994140625,-0.153808594,2.685546875,-10.37597656,7.019042969,2.16E+08
192.168.43.70,-0.028808594,-0.965820313,-0.248046875,3.90625,-10.80322266,2.624511719,2.16E+08
192.168.43.70,0.081054688,-0.845703125,-0.280273438,10.55908203,-8.178710938,2.502441406,2.16E+08
192.168.43.70,0.01953125,-0.90625,-0.25,13.671875,-0.9765625,4.821777344,2.16E+08
192.168.43.70,-0.113769531,-0.978515625,-0.190429688,15.625,1.770019531,8.422851563,2.16E+08
192.168.43.70,-0.069335938,-0.945800781,-0.213867188,18.79882813,-3.723144531,10.37597656,2.16E+08
192.168.43.70,-0.0390625,-0.89453125,-0.183105469,17.63916016,-7.019042969,12.32910156,2.16E+08
192.168.43.70,-0.090332031,-0.957519531,-0.1796875,13.48876953,-4.699707031,12.45117188,2.16E+08
192.168.43.70,-0.118164063,-0.946289063,-0.203613281,16.05224609,-4.333496094,11.77978516,2.16E+08
192.168.43.70,-0.047363281,-0.920898438,-0.169433594,17.578125,-10.43701172,12.26806641,2.16E+08
192.168.43.70,-0.069335938,-0.944335938,-0.174316406,15.25878906,-4.8828125,12.51220703,2.16E+08
192.168.43.70,-0.107421875,-0.935546875,-0.159667969,15.625,0.122070313,11.84082031,2.17E+08
192.168.43.70,-0.139648438,-0.953125,-0.150878906,13.12255859,-0.244140625,11.41357422,2.17E+08
192.168.43.70,-0.090820313,-0.959960938,-0.15234375,13.73291016,-2.258300781,13.00048828,2.17E+08
192.168.43.70,-0.075683594,-0.924316406,-0.193359375,16.17431641,2.563476563,12.45117188,2.17E+08
192.168.43.70,-0.050292969,-0.899414063,-0.140136719,16.47949219,-0.122070313,11.59667969,2.17E+08
192.168.43.70,-0.162109375,-0.982910156,-0.129394531,10.43701172,3.479003906,12.20703125,2.17E+08
192.168.43.70,-0.193847656,-0.953613281,-0.119628906,13.24462891,2.563476563,11.96289063,2.17E+08
192.168.43.70,-0.10546875,-0.939941406,-0.12890625,12.32910156,-4.39453125,9.582519531,2.17E+08
192.168.43.70,-0.118652344,-0.9453125,-0.116210938,10.37597656,-0.793457031,8.239746094,2.17E+08
192.168.43.70,-0.216796875,-0.955566406,-0.098144531,8.544921875,7.32421875,5.37109375,2.17E+08
192.168.43.70,-0.263183594,-0.96875,-0.057128906,4.272460938,2.685546875,2.319335938,2.17E+08
192.168.43.70,-0.124511719,-0.973632813,-0.143066406,2.136230469,-6.591796875,-0.244140625,2.17E+08
192.168.43.70,-0.002441406,-0.895996094,-0.170898438,6.164550781,-9.521484375,0.244140625,2.17E+08
192.168.43.70,-0.020996094,-0.932128906,-0.214355469,6.8359375,0.793457031,3.845214844,2.17E+08
192.168.43.70,-0.11328125,-0.935546875,-0.115722656,11.29150391,3.845214844,8.544921875,2.17E+08
192.168.43.70,-0.248046875,-0.966308594,-0.066894531,8.056640625,2.746582031,8.361816406,2.17E+08
192.168.43.70,-0.162109375,-0.98046875,-0.094726563,5.249023438,-9.27734375,7.32421875,2.17E+08
192.168.43.70,-0.096679688,-0.935546875,-0.112304688,8.239746094,-5.37109375,6.286621094,2.17E+08
192.168.43.70,-0.149414063,-0.944824219,-0.130371094,9.399414063,3.173828125,3.90625,2.17E+08
192.168.43.70,-0.21484375,-0.975585938,-0.04296875,7.385253906,-0.915527344,4.028320313,2.17E+08
192.168.43.70,-0.202636719,-1.005859375,-0.1015625,7.202148438,-3.112792969,3.601074219,2.17E+08
192.168.43.70,-0.094238281,-0.916503906,-0.100097656,15.625,-3.723144531,2.319335938,2.17E+08
192.168.43.70,-0.182617188,-0.958984375,-0.092773438,12.39013672,4.516601563,-1.403808594,2.17E+08
192.168.43.70,-0.193847656,-0.980957031,-0.064453125,14.22119141,2.380371094,-2.258300781,2.17E+08
192.168.43.70,-0.13671875,-0.943359375,-0.100097656,16.54052734,-1.708984375,-3.295898438,2.17E+08
192.168.43.70,-0.069824219,-0.917480469,-0.090332031,14.52636719,-7.32421875,-1.159667969,2.17E+08
192.168.43.70,-0.184082031,-0.951660156,-0.0859375,10.55908203,-2.380371094,-2.563476563,2.17E+08
192.168.43.70,-0.255371094,-0.978027344,-0.012695313,8.972167969,-7.751464844,-6.042480469,2.17E+08
192.168.43.70,-0.202636719,-1,-0.024414063,5.798339844,-18.00537109,-8.544921875,2.17E+08
192.168.43.70,-0.045410156,-0.9765625,-0.090332031,10.19287109,-20.99609375,-7.690429688,2.17E+08
192.168.43.70,-0.025390625,-0.908203125,-0.131347656,17.08984375,-8.850097656,-5.187988281,2.17E+08
192.168.43.70,-0.118164063,-0.922363281,-0.070800781,13.24462891,-3.723144531,-2.990722656,2.17E+08
192.168.43.70,-0.169433594,-1.001953125,0,5.737304688,-7.446289063,-0.48828125,2.17E+08
192.168.43.70,-0.157714844,-0.977050781,-0.063476563,10.86425781,-7.080078125,0.305175781,2.17E+08
192.168.43.70,-0.094726563,-0.9375,-0.062988281,13.24462891,-5.126953125,0.732421875,2.17E+08
192.168.43.70,-0.103027344,-0.939941406,-0.050292969,10.07080078,-3.112792969,1.281738281,2.17E+08
192.168.43.70,-0.153320313,-0.962402344,-0.009277344,5.859375,-4.333496094,2.258300781,2.17E+08
192.168.43.70,-0.192382813,-0.991699219,-0.025390625,4.516601563,0.305175781,2.502441406,2.17E+08
192.168.43.70,-0.156738281,-0.94140625,-0.034179688,8.728027344,0.549316406,1.342773438,2.17E+08
192.168.43.70,-0.182128906,-0.947265625,-0.01953125,4.089355469,-0.610351563,-0.854492188,2.17E+08
192.168.43.70,-0.149902344,-0.973632813,-0.001953125,0.305175781,-6.042480469,-1.708984375,2.17E+08
192.168.43.70,-0.165527344,-0.965332031,-0.024902344,-0.671386719,-5.187988281,-2.807617188,2.17E+08
192.168.43.70,-0.116210938,-0.959472656,-0.065429688,-0.122070313,-5.920410156,-3.723144531,2.17E+08
192.168.43.70,-0.104492188,-0.941894531,-0.03125,1.037597656,-3.112792969,-2.807617188,2.17E+08
192.168.43.70,-0.185546875,-0.982910156,-0.010253906,-4.089355469,0.305175781,-1.46484375,2.17E+08
192.168.43.70,-0.157714844,-0.977050781,-0.018554688,-2.258300781,-5.065917969,-1.281738281,2.17E+08
192.168.43.70,-0.145019531,-0.951660156,-0.035644531,-0.732421875,-3.540039063,-2.746582031,2.17E+08
192.168.43.70,-0.106933594,-0.965332031,-0.045898438,-2.075195313,-1.708984375,-2.136230469,2.17E+08
192.168.43.70,-0.099609375,-0.944824219,-0.053710938,-0.732421875,-1.770019531,0.48828125,2.17E+08
192.168.43.70,-0.127441406,-0.945800781,-0.024414063,-3.173828125,-2.197265625,2.624511719,2.17E+08
192.168.43.70,-0.153320313,-0.981445313,-0.018554688,-6.408691406,-1.831054688,2.685546875,2.18E+08
192.168.43.70,-0.181640625,-0.985839844,0.002929688,-5.37109375,2.685546875,2.075195313,2.18E+08
192.168.43.70,-0.204101563,-0.979003906,-0.029785156,-5.065917969,5.37109375,0.732421875,2.18E+08
192.168.43.70,-0.231933594,-0.928710938,-0.175292969,-4.333496094,-8.7890625,-5.920410156,2.18E+08
192.168.43.70,0.094726563,-0.964355469,0.107910156,0.610351563,-33.87451172,-7.690429688,2.18E+08
192.168.43.70,-0.189453125,-0.958496094,-0.109375,-7.568359375,19.22607422,3.479003906,2.18E+08
192.168.43.70,-0.173828125,-0.972167969,-0.077148438,-2.014160156,-1.953125,-0.793457031,2.18E+08
192.168.43.70,-0.133789063,-0.960449219,0.008300781,-1.770019531,-2.502441406,0.9765625,2.18E+08
192.168.43.70,-0.144042969,-0.981445313,-0.03515625,-3.540039063,4.638671875,0.244140625,2.18E+08
192.168.43.70,-0.114257813,-0.940429688,-0.033203125,-2.44140625,3.479003906,-0.122070313,2.18E+08
192.168.43.70,-0.141113281,-0.965820313,-0.066894531,-6.103515625,2.380371094,-0.244140625,2.18E+08
192.168.43.70,-0.13671875,-0.958496094,-0.057617188,-4.821777344,-2.868652344,0.671386719,2.18E+08
192.168.43.70,-0.172363281,-0.975585938,-0.030761719,-5.493164063,-1.281738281,0.061035156,2.18E+08
192.168.43.70,-0.174316406,-0.974609375,-0.033203125,-4.455566406,-1.037597656,-1.708984375,2.18E+08
192.168.43.70,-0.128417969,-0.961914063,-0.015136719,-5.737304688,-4.638671875,-2.319335938,2.18E+08
192.168.43.70,-0.131347656,-0.971679688,-0.0625,-8.239746094,-3.356933594,-1.892089844,2.18E+08
192.168.43.70,-0.124023438,-0.949707031,-0.087890625,-5.554199219,-2.075195313,-1.159667969,2.18E+08
192.168.43.70,-0.135253906,-0.951660156,-0.080078125,-3.601074219,-0.732421875,-1.46484375,2.18E+08
192.168.43.70,-0.117675781,-0.962890625,-0.031738281,-3.784179688,-1.953125,-0.122070313,2.18E+08
192.168.43.70,-0.135253906,-0.962402344,-0.059082031,-5.126953125,-0.854492188,1.098632813,2.18E+08
192.168.43.70,-0.137695313,-0.963378906,-0.053710938,-5.554199219,-0.427246094,1.647949219,2.18E+08
192.168.43.70,-0.160644531,-0.965332031,-0.06640625,-5.065917969,1.770019531,0.9765625,2.18E+08
192.168.43.70,-0.148925781,-0.961425781,-0.076660156,-3.540039063,-1.098632813,0.549316406,2.18E+08
192.168.43.70,-0.129394531,-0.96484375,-0.041992188,-2.9296875,-3.845214844,1.037597656,2.18E+08
192.168.43.70,-0.157226563,-0.979980469,-0.064941406,-3.601074219,-0.610351563,1.098632813,2.18E+08
192.168.43.70,-0.148925781,-0.950683594,-0.075195313,-0.305175781,-0.244140625,0.671386719,2.18E+08
192.168.43.70,-0.138671875,-0.961425781,-0.072753906,-0.183105469,-2.014160156,0.549316406,2.18E+08
192.168.43.70,-0.092773438,-0.943847656,-0.071289063,0.793457031,-4.8828125,2.258300781,2.18E+08
192.168.43.70,-0.125488281,-0.949707031,-0.059570313,-1.342773438,-1.770019531,3.723144531,2.18E+08
192.168.43.70,-0.225097656,-0.983398438,-0.053222656,-2.746582031,1.159667969,1.342773438,2.18E+08
192.168.43.70,-0.1953125,-0.981933594,-0.037597656,-1.342773438,-4.638671875,-1.281738281,2.18E+08
192.168.43.70,-0.108886719,-0.959472656,-0.064453125,-0.671386719,-6.958007813,-1.708984375,2.18E+08
192.168.43.70,-0.083984375,-0.947753906,-0.100585938,-0.549316406,-3.234863281,0.305175781,2.18E+08
192.168.43.70,-0.125488281,-0.948730469,-0.096679688,1.647949219,1.220703125,2.319335938,2.18E+08
192.168.43.70,-0.15234375,-0.970703125,-0.068847656,3.295898438,1.281738281,3.051757813,2.18E+08
192.168.43.70,-0.116210938,-0.953613281,-0.045410156,4.577636719,-0.915527344,4.516601563,2.18E+08
192.168.43.70,-0.158691406,-0.96875,-0.065429688,1.46484375,3.479003906,5.310058594,2.18E+08
192.168.43.70,-0.185058594,-0.955078125,-0.040527344,2.807617188,4.943847656,2.868652344,2.18E+08
192.168.43.70,-0.204101563,-0.972167969,-0.047363281,0.549316406,2.624511719,-1.342773438,2.18E+08
192.168.43.70,-0.169433594,-0.964355469,-0.048828125,0.183105469,-2.136230469,-3.479003906,2.18E+08
192.168.43.70,-0.12890625,-0.956542969,-0.079101563,0.244140625,-3.479003906,-4.028320313,2.18E+08
192.168.43.70,-0.09765625,-0.951171875,-0.075683594,1.647949219,-2.746582031,-2.868652344,2.18E+08
192.168.43.70,-0.162109375,-0.971679688,-0.054199219,2.44140625,2.258300781,-1.708984375,2.18E+08
192.168.43.70,-0.209472656,-0.975097656,-0.04296875,2.746582031,1.953125,-2.380371094,2.18E+08
192.168.43.70,-0.084960938,-0.959472656,-0.05078125,4.272460938,-5.065917969,-2.990722656,2.18E+08
192.168.43.70,-0.14453125,-0.956054688,-0.067871094,2.9296875,2.44140625,-2.197265625,2.18E+08
192.168.43.70,-0.209472656,-0.96484375,-0.066894531,4.943847656,4.821777344,-4.333496094,2.18E+08
192.168.43.70,-0.146972656,-0.955566406,-0.014648438,5.126953125,-5.920410156,-6.591796875,2.18E+08
192.168.43.70,-0.060546875,-0.973632813,-0.064941406,1.831054688,-7.690429688,-4.8828125,2.18E+08
192.168.43.70,-0.116699219,-0.936035156,-0.077148438,3.112792969,-1.525878906,-1.403808594,2.18E+08
192.168.43.70,-0.180175781,-0.975585938,-0.049316406,3.479003906,0.793457031,-2.136230469,2.19E+08
192.168.43.70,-0.172363281,-0.973144531,-0.010742188,5.187988281,-2.990722656,-4.272460938,2.19E+08
192.168.43.70,-0.145019531,-0.968261719,-0.0234375,2.502441406,-4.333496094,-5.310058594,2.19E+08
192.168.43.70,-0.124511719,-0.961425781,-0.052246094,1.220703125,-3.967285156,-5.798339844,2.19E+08
192.168.43.70,-0.151855469,-0.965332031,-0.048828125,1.220703125,-2.868652344,-6.042480469,2.19E+08
192.168.43.70,-0.134765625,-0.96484375,-0.057128906,2.563476563,-5.310058594,-7.202148438,2.19E+08
192.168.43.70,-0.039550781,-0.943847656,-0.047851563,3.234863281,-9.887695313,-5.676269531,2.19E+08
192.168.43.70,-0.112304688,-0.955566406,-0.056152344,0.061035156,-3.967285156,-3.173828125,2.19E+08
192.168.43.70,-0.160644531,-0.981933594,-0.027832031,0.122070313,-4.699707031,-2.9296875,2.19E+08
192.168.43.70,-0.118652344,-0.970214844,-0.044921875,1.953125,-5.859375,-2.9296875,2.19E+08
192.168.43.70,-0.084472656,-0.958984375,-0.040527344,2.319335938,-5.37109375,-1.831054688,2.19E+08
192.168.43.70,-0.08984375,-0.969238281,-0.07421875,2.136230469,-3.540039063,0.122070313,2.19E+08
192.168.43.70,-0.10546875,-0.944824219,-0.073730469,6.408691406,-3.051757813,1.159667969,2.19E+08
192.168.43.70,-0.149902344,-0.974121094,-0.021484375,7.141113281,-2.807617188,-0.244140625,2.19E+08
192.168.43.70,-0.153808594,-0.99609375,-0.005371094,7.385253906,-3.356933594,-1.770019531,2.19E+08
192.168.43.70,-0.123535156,-0.958496094,-0.030273438,8.361816406,-2.44140625,-1.953125,2.19E+08
192.168.43.70,-0.116210938,-0.955078125,-0.025390625,7.080078125,-2.746582031,-1.403808594,2.19E+08
192.168.43.70,-0.156738281,-0.990234375,-0.049316406,6.164550781,-2.258300781,-1.525878906,2.19E+08
192.168.43.70,-0.032714844,-0.954101563,-0.088378906,13.79394531,-8.422851563,-1.281738281,2.19E+08
192.168.43.70,-0.037109375,-0.934570313,-0.047851563,15.93017578,-5.37109375,1.525878906,2.19E+08
192.168.43.70,-0.167480469,-0.983398438,-0.010253906,12.93945313,-3.173828125,3.41796875,2.19E+08
192.168.43.70,0.010253906,-0.973632813,-0.070800781,17.76123047,-20.32470703,6.652832031,2.19E+08
192.168.43.70,-0.170410156,-0.963378906,-0.057128906,20.87402344,-5.615234375,15.93017578,2.19E+08
192.168.43.70,-0.184082031,-0.949707031,0.018554688,29.35791016,-7.934570313,14.95361328,2.19E+08
192.168.43.70,-0.145507813,-0.930175781,0.064941406,25.08544922,-11.29150391,16.05224609,2.19E+08
192.168.43.70,-0.112792969,-0.958007813,-0.094238281,20.14160156,-15.44189453,17.21191406,2.19E+08
192.168.43.70,-0.240722656,-0.923339844,-0.024414063,25.20751953,34.72900391,39.12353516,2.19E+08
192.168.43.70,-0.30078125,-0.986816406,-0.126953125,34.11865234,31.18896484,30.02929688,2.19E+08
192.168.43.70,-0.177734375,-0.881835938,0.189453125,54.32128906,-7.873535156,21.97265625,2.19E+08
192.168.43.70,-0.17578125,-0.996582031,0.173339844,42.48046875,3.479003906,17.578125,2.19E+08
192.168.43.70,-0.212402344,-0.934570313,0.038085938,41.13769531,-11.84082031,15.74707031,2.19E+08
192.168.43.70,-0.358398438,-0.932617188,0.110351563,44.00634766,-19.04296875,14.34326172,2.19E+08
192.168.43.70,-0.495117188,-1.030273438,0.163085938,40.34423828,-11.90185547,7.934570313,2.19E+08
192.168.43.70,0.064941406,-0.990234375,0.196289063,51.08642578,-21.42333984,3.784179688,2.19E+08
192.168.43.70,0.059570313,-0.817382813,0.082519531,54.19921875,1.403808594,16.05224609,2.19E+08
192.168.43.70,-0.271484375,-0.916992188,0.150390625,54.99267578,14.89257813,19.04296875,2.19E+08
192.168.43.70,-0.474609375,-1.012695313,0.327636719,56.51855469,7.873535156,12.75634766,2.19E+08
192.168.43.70,-0.206054688,-1.023925781,0.329101563,53.46679688,-9.460449219,4.211425781,2.19E+08
192.168.43.70,-0.006347656,-0.920410156,0.239746094,51.69677734,-10.86425781,7.32421875,2.19E+08
192.168.43.70,-0.19921875,-0.898925781,0.251464844,51.45263672,8.361816406,16.78466797,2.19E+08
192.168.43.70,-0.462890625,-0.9453125,0.338867188,50.53710938,14.70947266,12.51220703,2.19E+08
192.168.43.70,-0.26953125,-0.965332031,0.299316406,47.18017578,-0.549316406,0.915527344,2.19E+08
192.168.43.70,-0.043945313,-0.898925781,0.337402344,46.875,-11.90185547,3.90625,2.19E+08
192.168.43.70,-0.247070313,-0.918457031,0.331542969,43.09082031,1.037597656,13.48876953,2.19E+08
192.168.43.70,-0.34375,-0.920410156,0.3359375,45.22705078,1.342773438,12.02392578,2.19E+08
192.168.43.70,-0.323242188,-0.895019531,0.350097656,45.71533203,-4.699707031,1.953125,2.19E+08
192.168.43.70,-0.111816406,-0.894042969,0.366699219,46.44775391,-10.31494141,0.732421875,2.19E+08
192.168.43.70,-0.184082031,-0.860351563,0.396484375,46.875,1.831054688,6.774902344,2.19E+08
192.168.43.70,-0.31640625,-0.890625,0.4296875,45.59326172,13.12255859,7.690429688,2.19E+08
192.168.43.70,-0.340820313,-0.953125,0.493164063,41.13769531,11.47460938,4.089355469,2.20E+08
192.168.43.70,-0.220214844,-0.958007813,0.474609375,37.23144531,4.516601563,2.380371094,2.20E+08
192.168.43.70,-0.190917969,-0.873535156,0.422851563,34.79003906,4.8828125,5.37109375,2.20E+08
192.168.43.70,-0.234863281,-0.854492188,0.452636719,35.70556641,7.507324219,9.704589844,2.20E+08
192.168.43.70,-0.327148438,-0.927734375,0.514160156,35.52246094,9.094238281,9.948730469,2.20E+08
192.168.43.70,-0.306152344,-0.958984375,0.552734375,32.47070313,4.272460938,6.408691406,2.20E+08
192.168.43.70,-0.277832031,-0.89453125,0.504394531,25.69580078,2.990722656,5.554199219,2.20E+08
192.168.43.70,-0.233886719,-0.863769531,0.466308594,24.04785156,2.502441406,6.774902344,2.20E+08
192.168.43.70,-0.283203125,-0.881347656,0.510253906,29.05273438,8.544921875,8.972167969,2.20E+08
192.168.43.70,-0.418945313,-0.9140625,0.53515625,27.46582031,7.568359375,4.455566406,2.20E+08
192.168.43.70,-0.273925781,-0.87109375,0.525878906,21.36230469,-5.920410156,-2.563476563,2.20E+08
192.168.43.70,-0.227050781,-0.842285156,0.499023438,19.59228516,-5.126953125,-1.220703125,2.20E+08
192.168.43.70,-0.254882813,-0.852539063,0.51953125,23.25439453,0.549316406,2.746582031,2.20E+08
192.168.43.70,-0.291015625,-0.863769531,0.540527344,23.25439453,3.051757813,5.676269531,2.20E+08
192.168.43.70,-0.300292969,-0.828613281,0.541992188,20.5078125,0.305175781,5.126953125,2.20E+08
192.168.43.70,-0.276855469,-0.829101563,0.538085938,19.59228516,-1.281738281,2.685546875,2.20E+08
192.168.43.70,-0.254882813,-0.856933594,0.5546875,20.56884766,0.793457031,3.540039063,2.20E+08
192.168.43.70,-0.301757813,-0.840820313,0.568359375,19.83642578,2.990722656,5.676269531,2.20E+08
192.168.43.70,-0.308105469,-0.826171875,0.567871094,16.47949219,-0.122070313,5.493164063,2.20E+08
192.168.43.70,-0.286621094,-0.827636719,0.561035156,14.46533203,-2.44140625,3.845214844,2.20E+08
192.168.43.70,-0.285644531,-0.83203125,0.567382813,15.56396484,-1.770019531,3.479003906,2.20E+08
192.168.43.70,-0.310058594,-0.834960938,0.568359375,17.08984375,-0.610351563,2.44140625,2.20E+08
192.168.43.70,-0.291015625,-0.825195313,0.573242188,17.63916016,-2.868652344,0.732421875,2.20E+08
192.168.43.70,-0.283691406,-0.80078125,0.599609375,18.06640625,-2.807617188,0.061035156,2.20E+08
